"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89"
"KNTC1" -0.0818970563930214 0.219194073662733 0.0669036857440015 1.89325694506401 -0.14772218700248 -0.88200714824878 0.503809917608386 0.381763888999896 0.455577980924856 1.28293824807433 -0.55873452202273 -0.587054590003855 -0.841733594976639 -0.176532753746029 -0.339050678648552 -0.0679932483679938 0.136940353663433 1.51293470996236 0.33756761616953 1.88649649466667 0.531905190192126 0.495952891182071 -0.0984751046430668 -1.46984563715119 0.677443189321184 0.436787473484086 -1.5210361294728 -0.637745459809944 0.594027451279825 -1.22474258319173 -1.07078560117162 -0.0484786239977125 -0.814019417409428 1.19426593531934 0.0689071008682802 -0.573028967331776 -0.870300748756264 0.901346965174906 -0.00940372338051895 0.429306633014609 0.166793777229108 -1.51585309467306 -0.105094181076881 0.258086730569559 1.75601532082965 0.681755628432447 0.0975827351351154 0.373343823585872 -0.257619525384046 0.310981305030921 -1.15115971023544 -0.906121592155097 0.943462046991763 -1.07312635437369 -0.222857808509479 -0.481950274967441 -0.546770604995916 1.17861216506036 1.55016651365849 -0.485758524011004 -1.62659425053089 0.179897475549138 0.459427591932957 0.739218410126453 -1.05559489773301 1.75016938382618 1.20271837248016 0.764852597518424 0.990377329013273 -1.36729214856195 1.75074076806267 1.46557198869147 1.67953710456157 -0.433273985777837 1.33160562707228 -1.7376692729709 0.412739605347502 -1.90101165028807 -3.03398812491185 0.112663112568769 0.140265029006243 -0.339338241107904 -0.30362999679461 -0.587097401630583 -1.89620466493058 -1.42150759794527 -0.371506474375749 0.77755520834127 -0.23985824133091
"C4orf46" -0.519423385969631 1.18772335196059 -0.78786259608011 -0.831646567236745 -0.847849889687491 0.242268723706671 1.25265734618524 1.10439351597276 0.611040592183481 0.83962290037077 -0.324307477702888 0.36146769291093 0.709085482753872 -0.319102386739293 -1.3348922708971 -0.441950410808197 0.581237579026729 -0.315557250222454 0.545757283979974 -0.334311504648574 0.90774605694295 0.487740518318363 1.51238647548969 0.208202792307439 0.214505491263908 -0.450740519478868 0.458912593387034 0.42417252061067 -0.615732815786003 -0.330899538381058 1.28767366663369 1.22055708026946 0.362142073879911 1.99263889955972 0.97559191098359 -2.61989636536718 -0.087580145535604 0.584239026920779 -0.114471013107087 -0.343114766664566 -0.650200274364785 -2.01757206809721 1.2802591705929 0.24946235663156 0.547816183959476 -1.13231290493765 0.88164366211674 0.348163084129274 0.768986602876101 0.755589796733008 -0.581394876562162 -0.794473157068506 -1.15772569033473 1.79253572683326 0.71657355264163 -0.595097960133713 0.744085340854085 0.393615454333156 1.10506271663117 -1.43657487882612 -0.29549317372232 -0.735027792484879 0.34502660518094 0.788256868678562 -0.140488103979518 0.469214506902106 1.25903520377325 0.00772705462951909 -0.458004833944813 -1.33381190090399 -0.157404073254348 0.721747614556749 0.815401724406301 0.910065716438514 -0.859241829901694 -0.440220605998866 -1.54301878217714 -1.28023866252327 -3.7422830138781 -0.199937976263023 -0.471720661725078 -2.31220969459099 0.835915862981376 -0.340120318284427 -0.320883015164799 0.656414256445569 -0.036195997285993 -1.61986489157705 0.806493404354607
"SMC4" -0.869961295453533 -0.616632983307508 -0.189068382239872 1.14902357702293 1.28736676545521 -0.669539279970507 0.155649922604823 0.492933034288408 -0.475307353845713 1.40301741377018 2.11166223204374 1.68281905636897 -0.110642999526937 0.297892562044992 -0.482005866483669 0.174765505954435 -0.100080443132353 0.804515039023904 -0.60679158044351 2.48699674743836 1.0603630419829 0.619528212234446 -0.505250883978459 -0.569647667867498 1.25673012706637 -0.242754287042142 -0.75628271984736 -0.64863390958358 -0.644666994829486 -2.15299237523894 -0.879438188025602 0.366025440073894 -0.0644076312931194 0.692883521867524 0.33506980783752 -1.13021108512884 0.195363286645914 -0.565139035701322 0.0405716487940474 0.35880957003856 0.887162559678646 -2.64080376521539 -0.603459306610044 0.334261089748361 0.0184597398695529 0.430940041284242 -0.362415215784964 -0.341862000458344 -0.207120887329309 1.29163363804864 -0.990468725113438 -0.804664257501952 -0.878552417679041 0.186895663892712 0.184623426036628 -0.373871351014927 -0.604300631156391 -0.156922559390635 2.32690277385632 -1.22228136809291 -1.72924690233371 -0.328429517192161 0.681498122370298 0.148711373591728 -1.35825332865872 1.27566321444398 1.03425011385698 1.29923901223125 0.608736501808316 -1.30648343322446 0.215620517931903 1.63065385200015 1.74396006561815 1.01903547018103 -0.0650716116527005 -0.498166353206271 0.592830891356793 -0.786520017411577 -1.9322018355702 0.163326955960358 0.235540947189583 0.233159830059996 -1.48440673536693 -0.784810047402382 -2.14135371732377 -0.0354142604306478 -0.716982087776699 0.095456416824463 1.02296856544038
"GMNN" -1.18502526658272 -0.225491671037364 -0.876566238212494 -0.344024501456043 -0.50899057150911 -1.09572819767398 0.213933895326505 1.28194917343895 0.344336520100815 -0.420217832203989 -0.930579628728434 -0.832012993162858 -0.310683693650366 -0.447963237446301 0.626085711479738 0.507306910458055 -0.195481944161497 1.550876067947 -0.296871468404665 4.56018837388423 1.26331971271415 0.653238531664863 0.191661401918281 -1.43548870592904 -0.071275442823522 -0.241592349821904 1.53646228832955 -0.422384995409797 -0.249821822005487 -0.299081929178409 -0.966481225885989 -0.105787634037381 1.57764256964049 0.665431754415401 0.0565357062553747 -1.02680802044296 0.468319691227731 -0.291068787026792 1.00451149550464 -0.372401879902123 1.37352370399821 -0.297337344269316 -0.443345970756906 -0.404310023041596 0.236555709352247 -0.620823069588976 -0.226845370218147 1.50782600632152 -0.304333237313493 0.705333414145438 -1.41592500715221 -1.5946538492105 -1.43528291977397 -0.503920460312301 -1.12073096978686 0.204279386824456 -0.626893792547544 -0.50680615235105 1.27786163477562 0.736100558759854 0.546192278387609 -0.668596113940974 -0.065265314774674 0.886877139661909 -0.0978759056381307 0.935733154492712 2.8973971014061 -0.0929600416578964 -0.419697893870205 -0.263620378086943 -0.18509497847002 -0.00252813198387567 0.218859521717555 0.23758344708885 -0.22060465885339 1.43224155726033 -0.828175240176146 -1.1432148708416 -1.32895725015231 -0.153158614943767 -0.848503530222827 0.800921946418791 1.45489923014574 -0.25446464425755 -1.81856016353437 -1.04869095843266 -0.452887724538648 1.01164150257239 -0.419732480243007
"MCM10" 0.77177643943842 -0.0580555467439847 -0.53932869513669 0.207336492925434 -0.303509469109926 1.85963745040124 -0.548718038359175 1.59978772187654 -0.0193514269221986 2.40778988616487 -0.948790726399284 -0.368542874800974 0.888926340359489 -0.952019149765181 -0.595038839838286 -0.391097595457622 0.532616205670676 -0.307317602116794 -0.226372208672105 0.591330966841919 0.230591825010153 0.480381937222847 0.240326042744381 -1.59633507987092 0.246765043469656 0.0890146872595433 0.0144597700259477 -1.76667181497061 -0.183878918844001 -1.19732039582242 0.0168808638823599 0.831391764283939 0.854350021623295 0.361673829420326 0.644853799213903 -0.206343560762668 0.288272112516549 0.353579765187207 0.271843966798526 0.661060951963395 0.0984795633962142 -1.09092391550675 -0.0803984822071297 0.446366264790329 0.388734010898239 0.0679229339488284 -0.486214313099088 0.874609291317204 -0.842734820715116 0.932799967101485 -0.963515287870253 -1.4130798360569 -2.78941589989882 -0.0320681775296395 -0.304077840328078 -0.421979789945897 -0.250764354220956 1.47557704603086 1.36013691519851 0.732637221340677 -1.29038521785923 -1.69061719203864 0.144403427364378 0.450374443585013 -1.20031192188113 0.855023259015531 1.12450641312943 -0.21103029393803 0.128773735642374 3.22030482012286 0.279401780735028 1.08388934001587 1.17669143528032 0.771268661567921 0.144775073392513 -0.884964343646072 -0.186682264521287 -0.379670431026343 -2.05842650757805 0.460037100536071 -0.670117612669663 0.603939922388833 1.31328144108875 -1.35862741338737 -2.57316195337246 0.0079851008705208 -1.23989275228944 0.725052568913778 -0.683867056792962
"KIF18B" 0.403289469006771 -1.45746536147281 0.379996902945756 1.75550960062225 -0.102579722184159 0.0898251858741366 -0.774648501983809 0.460689511872504 -0.704814334245178 1.81530137475764 -2.05370822807075 0.407925804490143 1.68641410417851 -1.37699849755237 0.412762630754049 2.09383973635924 0.701403847234276 0.134165278951867 1.04141991003885 0.288312879617358 0.59430875013487 0.145231126155031 0.386716384044819 -1.30877983902794 0.0604338934011215 -0.313889798885679 -0.486121919160675 -1.80708585164393 -0.0358269210644105 -0.702350592118298 0.446235375910817 1.48947611074061 1.26863156543677 0.184888845926215 0.267339145239694 1.47291489365939 -0.689471368196482 -0.718174330433183 0.527386589227341 -0.864828552913054 0.724310733093027 0.961166440333428 -1.37460153792444 0.27075051678082 1.53405070133722 0.307040783718106 -0.00498330237889003 -0.146801445435146 -1.28929391315996 -0.274302616365768 -1.03978804112515 -0.542591910923733 -1.57766003054112 -0.371148912637948 0.720207703448236 0.327759136536853 -0.580515299881238 -0.424609483072294 1.9977473028522 0.649357407859386 -1.38395225980895 -3.37657717304553 -0.587398330417902 -0.502739137095238 -1.30507861930581 0.583815539755214 1.19381765564806 0.990921035986433 1.12231732226066 1.05125600406338 -0.277267918091128 0.847283020334286 0.258382117908265 0.919945581820337 0.250310456126314 -1.12317373484215 0.0124977739682913 -0.845799080555461 -0.150803000333919 -0.0644391571967263 1.03146101375233 0.848781642345622 -0.385919487520876 -0.455579987532937 -1.62634330867509 -0.822440471509248 -0.484425233678079 -0.013783787992971 -0.688837806508055
"CFHR2" -0.452205803687089 -0.452205803687089 -0.452205803687081 -0.452205803687081 -0.452205803687081 -0.452205803687089 -0.452205803687081 4.36162165584634 0.429646356660297 -0.452205803687081 -0.452205803687081 -0.452205803687089 -0.452205803687081 -0.452205803687081 -0.452205803687081 -0.452205803687081 -0.452205803687081 -0.452205803687081 -0.452205803687089 -0.452205803687081 0.56900817325459 -0.452205803687081 0.652811247528214 -0.452205803687081 1.35564086054132 0.686698335035564 0.274655154308094 -0.452205803687089 -0.452205803687081 -0.452205803687081 -0.452205803687081 -0.452205803687081 -0.452205803687089 1.03484535980311 0.483528035445684 3.81677663605827 -0.452205803687089 -0.452205803687089 -0.452205803687081 -0.452205803687081 -0.452205803687081 -0.452205803687081 -0.452205803687089 -0.452205803687081 -0.452205803687081 -0.452205803687081 1.52207959785029 -0.452205803687081 0.610040819221813 2.44962566484263 -0.452205803687089 0.897864736317808 -0.452205803687089 -0.452205803687089 -0.452205803687089 -0.452205803687081 -0.452205803687081 -0.452205803687081 -0.452205803687081 -0.452205803687081 2.61693829208507 -0.452205803687089 0.578122571314478 -0.452205803687081 -0.452205803687081 -0.452205803687089 -0.452205803687081 -0.452205803687089 -0.452205803687081 0.384710438694998 -0.452205803687081 -0.452205803687081 -0.452205803687081 0.524767069420478 -0.452205803687089 -0.452205803687081 -0.452205803687081 0.468494895737621 3.35608404666475 0.538916317229819 -0.452205803687081 2.68491258317332 -0.452205803687081 -0.452205803687089 -0.452205803687081 -0.452205803687089 -0.452205803687089 -0.452205803687089 -0.452205803687081
"CFHR1" 0.534618281574025 -1.17269412010873 0.640178226622127 -0.446777344857728 -1.65552038686047 -1.65552038686048 0.607377329229209 1.67653507361139 1.53575749109775 0.16016903182601 0.416975944900092 -1.65552038686048 0.928808801594855 -0.239006457812974 -0.265685009417965 0.0813502795583402 0.603908451047954 -0.984932387154064 -1.21049302842713 -1.65552038686047 0.464232051981545 0.430613306214887 0.869731230307664 -0.133335758011719 0.621273241999012 2.14094403496079 2.41364705993364 -0.11434692193081 -1.65552038686047 1.52626499601296 -0.431540415839431 0.0545580471973234 0.00603986537581037 0.131658406364571 0.818313418173027 1.64942935079384 -0.2324142060339 -0.566742760935412 0.411232797003865 -0.857087523645957 -0.811509706041396 -0.108700272001495 -0.978474797004791 0.0985128592418203 -1.02379593553554 0.623032411492356 -0.146363390802411 0.514316183062675 -0.766899686756432 1.22963100350661 1.23002317442669 1.2379031277981 -0.471403918302488 -1.65552038686048 -1.65552038686048 -0.523801133440948 0.431914608700491 -1.10842904193757 -1.1344526968312 -0.0726691347400246 1.37690426393632 -0.290503788143069 1.34340099511712 1.05634315066338 0.189628091232633 -0.624244279344115 -1.65552038686047 -1.65552038686048 0.55752222840922 0.426911132673267 -1.65552038686047 -0.909049420798664 -0.157807345076811 -0.336402126466598 -1.65552038686048 0.0225230906461343 0.720863412779385 0.222297075202945 0.213998532644179 0.968660087199117 0.690133300102244 0.989450741474059 0.498326746209315 2.02414544800575 0.413729865059704 -0.832388109805228 -0.179542889134408 -0.290562985976502 -0.171007399183458
"BARD1" 0.207854062816664 -0.522648285536296 -0.70183574885559 -1.5224303309879 -1.95458698740672 0.194242259163881 -0.0221630141063309 0.839893065496987 -0.119926923020176 1.63041782087163 0.966023500552612 -0.783857813684122 -0.979162042238555 1.06881206399065 -0.113228319851748 -1.93110600169649 -0.231415403383361 1.6695684304192 1.0186175127694 1.29155602517594 -0.81430623581319 1.25243877644082 -0.444821232407661 -1.02371988520422 -0.339058194073748 -0.214808981282033 0.362703559023712 -0.286264402601428 0.363384261834452 -0.306650490084666 -0.0338548173190739 -0.54366831411916 0.626270118262071 1.3790160343637 0.456957616404423 -2.52064317154845 0.29574149930591 0.363615427391811 0.0608349265559716 0.940067268709899 0.412285653395328 -0.986072383105545 1.0388790391243 -1.29642343993252 0.846668543085205 0.475534727650689 -0.0566115259573262 0.0726789708970385 -0.376260725103357 2.0796733208808 -0.463378384950883 -0.727546156968223 -0.713350203251024 -0.342432860722902 -0.888139281079004 0.0275477873358078 -0.150579156826817 -0.103876060098219 0.40487262499535 -0.972295966464155 -1.22433632381022 -0.119208201203307 0.956016018281528 -0.319260085903488 0.59430441718245 1.21492930138645 0.196650318936138 0.675370097544241 0.577238831086765 1.4346716768838 1.50703485785019 -0.241275697118306 0.180758048994894 0.294782483072344 0.288830683456447 -0.0689584080575349 -1.65593652849237 0.103360495980615 -2.02924204812255 -1.52521880210769 1.05319004688199 0.283269134228057 2.83768851558203 -0.592317908129376 -1.74639312266197 -0.581610070839019 -1.10422799216774 1.97125707648782 -0.820398972455582
"KIF23" -0.95131312997199 -0.044104866763646 -0.865352469181729 0.800526007282226 0.588972723295081 -0.645361851031115 -0.235083524097598 1.03659892223646 -0.748914751729997 1.95568188219152 -0.890331134168452 -0.109419850617993 0.487432284790438 -0.358681621206618 -0.336878002783864 -0.00178196093195379 1.06895880800035 0.531993086663232 -0.661559230649445 0.0722086397556334 0.562589643440772 0.912669558622328 0.668477871783785 -0.452453689203325 0.99502656402334 -1.25223892557053 -0.180877658310085 -0.868036843404264 0.468572561176237 -0.220073520753053 0.343012570327443 -0.126416038263059 1.15952725863161 -0.333473094316239 0.373241289644833 -1.18452179534136 -0.0184914602588745 0.7518363549097 0.869748056704978 0.898943716508462 1.18282704191618 -0.759015561907871 -0.909213161672795 0.540838659314171 0.452650424650752 -0.164295868220458 -0.362124481976386 1.30889015837528 -0.432353145312144 1.28724784110767 -0.533776725664289 -1.7502790617027 -3.14596438437998 0.377173248123441 0.394263136147855 -0.0599953275332319 -0.856536744341803 0.512544239593967 1.3785323444085 -0.762301225634454 -1.73455277202146 -1.43690107419618 0.694591716037173 0.169442152148723 -0.915619976630739 0.740635382925878 1.48309656703873 0.601758412768111 0.129648748220056 0.317784984666849 -0.55256282115649 1.94435528324071 2.08763865566541 1.11699367962587 0.686177504710293 -1.36752109867458 -0.133072058169646 -0.34877392618412 -2.66765154793919 -0.0825503290429994 1.09421459314341 0.668708395111864 -0.0244589487453099 -1.42533326872756 -2.92772354486708 0.105581441886391 -0.202076650742056 0.488038809027204 -0.269632095844209
"SPAG5" 0.462504702399384 1.70036790203101 -0.614674228384633 1.20000545813004 0.994046367398802 1.69829706237607 -0.666345076851448 0.104982226090221 -0.451526544747251 1.79426510734608 0.385187051771382 1.08317638896576 2.10004299846912 -0.586138089159193 0.0331416052118953 -0.34909692257887 1.41583685684757 1.27874688513081 -1.01993062850742 1.41734256564199 -0.259751938560724 1.01526153746692 1.46081197110271 -0.939663461289826 -0.097790957918083 -0.609684184646244 0.827416873045362 -0.807498937970549 0.673979837831138 -0.485912683218324 -1.47158249713252 0.127969557648885 2.15363894846541 0.112161708976852 -0.219617175120119 -0.231019202950623 0.443223125542574 -0.101865249179726 0.858433358715691 0.274074549334509 1.51515118775492 0.522116857749479 -1.44099988146575 1.54205949089703 -0.469087310959565 -0.635123710153853 -0.419236066723447 -0.840185533057297 -1.59809861366363 1.03740534145287 1.49417024474231 -1.48410924301027 -2.31052853823399 -1.18464289916516 0.197068861742838 1.05428497942883 -0.713306619145606 -0.435256416777257 -0.0418763835738986 -0.152992430754663 -1.38251537046657 -1.90531609107546 0.538143742523011 1.90957500367329 0.106185743635477 -0.266967378188568 0.518096780198624 0.260903868882732 -0.372784337523616 -0.500725185882289 -0.121332393720308 0.298270457628525 0.311610517708929 0.634789536745168 0.045934196426053 -0.920790258267454 -0.991388850245239 -0.610246259598685 -1.42748454805913 0.041922934683621 -0.514726049566509 -0.302251566610423 -0.144661464104744 -1.13425021538777 -0.60643063018869 -0.320101406574058 -1.96418799779933 -0.272937739819764 -1.24596522383534
"NCAPG" -0.188600554779212 0.828998097384669 -0.839878838462098 0.871548054228641 1.18557448213248 -0.0973196017893697 0.763415526980819 0.204808772338237 0.515242336487917 2.17501348041477 -0.882683820044034 0.22438916905955 -0.0676200493462909 0.364051943074467 -0.904383957429702 -0.599200953257063 1.23180728621781 0.877424254774224 -1.3073295310572 0.536777468799083 0.542242052453239 0.953583970497437 0.527471686467557 0.270969805267249 1.54725392941799 -0.462230490538465 -0.760979399240959 -0.67753503979818 0.971704098223532 -1.12696323896851 -0.510771030467724 -0.800118316823899 1.23526726072038 -0.399230598030272 0.0831807747002008 -1.23297837560286 0.00411368500533869 1.44792350177012 0.477237368000332 -0.65058645742783 -0.447646161526249 -1.17256039184552 -0.407255747188535 -0.0681221851929406 0.52044909585116 0.23728789970064 -0.906282807619715 0.685415248428413 0.0845661489440819 1.70682731573224 -0.774973634757986 -1.00234527089365 -2.09655272769247 -0.649257687908835 0.235421313189139 -0.157568480071117 -0.60567201946755 0.271184830054494 1.40514744880976 -0.258113719354025 -2.13283854606196 -1.41099869818818 0.794147341260056 0.981413500759153 -0.988614603274085 -0.35514021704303 1.90372178988508 1.12934613547949 0.138985111178897 -0.153828842920527 0.325561570094805 0.798632771742908 1.00510957320578 1.17348581478942 0.0481390618050742 -1.01731365197794 -0.265204160214031 -0.754245927855636 -2.17469666689976 -0.482943757692855 0.989752683790212 0.857156246596481 -0.304292705277003 -0.936013416993062 -3.73239447528172 0.466171264761448 -0.354231486014459 1.36909722330531 0.150499848496441
"NUP85" 0.427951663986347 0.379213728072065 0.453838290074872 0.0380792457513919 -1.34987815659996 -0.401582292269866 -0.685969046554654 2.80605328958009 0.293635350547064 -0.458418879573229 -1.4365846074049 -0.0328854234639025 0.83350577496367 -0.513017275436469 0.187804266344069 -0.606700622905006 0.602669767398337 -0.608191540376477 0.331961663669535 -0.663806153504502 0.136245423727863 -0.00227703169323715 0.697538723071692 -1.21012722557545 -0.0314360548325192 -0.467982880036162 0.0150199195929218 0.511494302701491 -0.0101226766216034 0.889838770864166 -1.07605745690744 0.192748785118269 0.209978962404937 2.71763900036116 -0.26928086064765 0.532078879968401 -0.24590020396684 0.738535909705522 0.24029866142247 2.40463043835814 0.85954928423919 0.180373356356664 -1.46986099878992 -0.246737633374838 2.48299811820987 -0.208843642253979 -0.731819555211621 -1.31496774849647 -0.933244248944648 3.2036356573382 -0.459984326342937 1.87244695225191 -0.510118087863442 -0.307537249932676 1.96743340124187 0.283084471948286 -0.141873689132365 -0.0608199492496013 0.853726658234477 0.496491083062464 -0.818908308125655 -0.762177862560383 -0.561455497402292 -0.838730651493242 -0.67600560809028 -0.713168261477407 -0.504287471551189 0.507652377810091 -0.213587992531005 -0.260692452546628 -0.47671016889491 -0.202680194370912 -0.257917400222697 2.81817526262686 -0.489397960720541 -1.33475840610311 -0.137289439718981 -0.0609200312193886 -1.08771849154568 -1.12352966465772 -0.541561781913589 -0.765796771733866 -0.503496461582255 -0.892510350601106 0.544820599334425 -1.32765339002994 0.347931133147608 -0.00291824801564817 -1.04918078841561
"HAUS8" -0.0244438547086463 -1.28238213275516 -0.0645641752409051 0.772829027197097 0.923905210467381 -0.71412887777863 -1.21385758332074 1.56171157851439 0.130917870326536 0.5264519271449 -0.670829693355043 -3.89579262080919 0.651476203568667 -0.373621556820773 -0.678246932455808 -0.322398876088399 0.489270125248728 -1.20482892116302 -0.511585493774109 -0.92944725743602 -0.797889259154896 -0.00510528299130534 1.49006069902175 -1.08593627220279 1.02637757218176 0.499212947588522 0.021297653453208 -1.21846927067786 0.0125018125993106 -0.389442459228944 -0.77467737600177 -0.0677498235679629 -0.333020031864258 -0.610778262004301 0.992554281488803 0.268447742180688 -0.583837817049591 -0.645156851315933 0.870957673478194 0.303242785126743 -0.810686039324563 -0.157774175978435 -1.19382798670899 0.698744047910398 0.780231769011335 1.14069276285125 -0.178830452409375 0.876540523817201 -0.454203111832621 1.7497153102371 -0.820637227549259 0.586365797463117 -0.791614260379847 0.129138441593846 -0.608332943287623 -0.21582479022583 -0.852146282247478 0.749546774261475 2.09589049021777 2.02105130316577 -0.0759113597970136 -1.47504422520724 0.504549643559263 1.04336782767614 1.00153311144955 -0.294713112327495 1.29399801918573 -0.485805898395678 -0.364475419997426 0.654425374017968 0.0196294428314642 2.10840735360097 1.83711544224066 1.36797968354216 0.495938681009263 -0.557233635245742 -0.708413943972572 -0.0514707717556598 0.0114927434993106 0.312506192559144 0.0320141166288561 0.754929937411921 1.59770181987706 -1.1435167653849 -1.16863131001421 -1.75556374835534 0.298953470412297 -1.43710199362932 -0.703725053825005
"NEK2" -1.08157305672596 -0.89786190724647 -0.458256910653563 -0.164478829421162 -0.463730966346154 -0.140495737708051 1.00490207614545 0.775190067052981 -0.173929628725273 2.67027188538251 -0.513653133849335 -0.807840709156901 0.142585631273487 0.0302748743145463 -0.199937531963168 -0.645797739815425 1.55911335194631 0.739150322929506 0.1599656792624 0.274561662787852 1.09023805312895 1.50676913118269 1.52422654125655 -1.10837967961389 0.126796534939429 -1.13087760782877 0.214363852959767 -0.420956873515993 0.987307352060695 0.238361297349058 0.399142422268887 -0.328028158317146 1.46980035793467 -0.0771265073732823 -0.183921726806464 -2.4769392231941 0.89686859637717 0.776053377814586 -0.346732024575063 0.878094612359487 0.275726638207837 1.31434842767823 -0.201226831290085 1.06283848940197 0.732744401582079 -0.759119383183351 0.299303728936507 0.263229542584169 -0.671219206857832 1.07128384452144 -1.55773220939803 -1.96158325071034 -3.04984730527707 0.531472357548121 0.398820519159554 -0.776594318364534 -1.14097383170477 0.957803259799915 0.666712152989967 0.311932208059078 -1.49588052390912 -1.03143529398935 0.493992183494915 0.230723157362819 -1.45077588151943 0.881193610608564 0.85274546414653 1.25821651915578 -0.261655086214483 -0.0477868435941284 -1.24594289866668 0.213997722479294 0.214037554266335 0.451513696933728 -0.23632293578363 -0.375360473741943 -0.75466616832977 0.628881567324246 -0.564400788192339 -0.170139292822962 0.40824698115925 -0.0497696384857784 1.65469051404443 -0.695305093170017 -3.02861541058856 -0.157679599526848 -0.356634214965563 1.2747897429536 -0.252097532002603
"APOC1" 0.982010223869395 0.524410907013089 0.876936717950486 0.00908087608679159 -0.183846610345827 -0.731872192289121 -0.643092383752711 -1.27631842645088 2.21904864542133 -1.13456672085162 0.56028348619881 0.0494736458893235 0.808781119211191 -0.980145627020932 -0.625490819275456 -1.13541131193683 0.778708127808152 0.495584288392812 0.894596880508283 -2.53579373568497 -0.443957818431398 1.12161082380007 1.76914579470167 -0.510281092378652 0.285506738812389 -0.452357092757656 0.0665354599954355 -0.977059927118227 0.622594736029172 0.239916392854229 0.541766340359021 -2.25833117846671 0.229155477513483 0.512983665354618 0.280885940368879 1.07640782874578 -0.451762398365477 0.136818961264069 0.809711012819473 -1.32263073534339 0.169792287930582 -0.582919534415098 0.63090487545949 -0.665509748973521 -1.20765410212126 0.609991475261421 0.310530135486347 -0.0423857956462076 -0.923486969724005 -0.802757212286423 0.790677398721662 -0.84250863902022 3.56092845187912 0.472139645015504 -0.97488851692864 1.29220757786951 -0.328579681019001 -0.122300551630759 -2.11098962746629 0.927508973560111 -1.38593501677649 -0.161622017621244 -0.166017266306483 -0.511836736851939 -0.00832066638152623 -0.0224023232598737 0.822333628982248 -0.998466116972607 0.915033328166289 0.652528209328521 1.9801918544701 0.0592177531679311 0.148518438851068 -0.609786091819301 1.07740700104197 0.253856465527254 0.549006374242029 -0.832660910049105 -0.971386153870643 -0.071200447157771 0.800401615845045 -0.769795196517847 -0.198147483634701 2.08332916063112 -1.41084505860868 -1.10235529578083 -0.826421348553586 0.488427843924709 -0.172790006466056
"IQGAP3" -0.519587518427668 -0.705401209203621 -0.27961777619901 1.16687488437152 -0.602111752848461 -0.104150066601012 0.665798855758959 2.06322536637908 -0.225826259772965 2.35740503126933 -2.14125044242568 -1.53849477400235 -0.143974250359137 -1.42415407576897 0.282561488943884 0.325300001705313 0.366058219379148 -0.338546330564017 -0.885601602628373 1.15069666432271 0.786292275285004 1.43635866582667 0.964879939993978 -0.894948276989018 -0.670119185380355 0.126383014605857 0.148004164764948 -1.65587760630477 0.659510011727623 -0.507881035689302 -0.333792921506917 0.00266528390340178 0.71484876376524 1.30770311951875 -0.49123599691644 0.286759413149675 0.235515450322283 0.29197621145827 -0.0359945312640298 0.932301473768237 0.306781943929178 0.774055040663912 -0.228350512869293 1.20861526766662 1.47839847957801 -1.11385073444664 0.71871132997143 1.04587073807489 -0.747556443341955 0.81531425178656 -0.157009892125482 -0.657340810797484 -2.96984849122464 0.447048430258252 0.99458210979395 0.227746430574935 -0.93954887726915 -0.0173623457019188 1.95153605011735 0.140761821152345 -1.23026886623034 -2.30186812520875 0.423367147057396 -0.20265877811926 -1.1226584599289 0.727883647112786 0.771072576471251 1.74553407900869 0.807712587269582 -0.0255013368841483 -0.737267885354103 0.118536721418587 -0.0904572341531264 0.832924842199515 0.638928224745286 -0.510747527610863 -0.386956239613777 -0.568140308629856 -0.196044138991865 -0.587795682326411 0.506643857115298 0.497129951466744 -0.27929706031264 -0.732034583883496 -2.81660025907027 -0.0201072603351657 -0.73833583882943 0.763149527988918 -1.33725004953032
